Date,Open,High,Low,Close,Adj Close,Volume
1993-11-01,5.319560,5.447400,4.654600,4.961500,3.993408,127786
1993-12-01,5.089380,5.948330,4.987090,5.948330,4.787686,194077
1994-01-01,5.845790,6.076550,5.589380,6.025230,4.849582,113922
1994-02-01,6.025230,6.332900,5.717560,5.999590,4.828945,169718
1994-03-01,5.948330,6.589320,5.371380,5.782580,4.654279,161850
1994-04-01,5.602670,5.988180,5.062950,5.474160,4.406038,117527
1994-05-01,5.474160,6.142370,5.371380,5.808270,4.674955,96300
1994-06-01,5.756900,5.962500,5.282040,5.488130,4.417281,104548
1994-07-01,5.513910,5.874630,5.307810,5.720010,4.603917,62897
1994-08-01,5.668520,6.286900,5.488130,6.080750,4.894267,109116
1994-09-01,6.055020,6.183810,5.642740,5.966640,4.802427,72736
1994-10-01,5.966640,6.250780,5.579220,6.044150,4.864810,82020
1994-11-01,5.992480,6.173280,5.424230,5.424230,4.365849,96294
1994-12-01,5.450060,5.889170,5.346730,5.826640,4.689743,112125
1995-01-01,5.800770,6.318640,5.748970,6.266860,5.044066,79061
1995-02-01,6.266860,6.629410,6.163280,6.422260,5.169143,113915
1995-03-01,6.422260,7.240090,6.422260,7.214140,5.806511,135009
1995-04-01,7.136300,7.551510,6.876810,7.473660,6.015396,68566
1995-05-01,7.499630,7.785060,6.954660,7.032490,5.660306,116654
1995-06-01,7.110380,7.462430,6.876810,7.462430,6.006357,101348
1995-07-01,7.436430,8.190440,7.332420,7.540410,6.069118,96904
1995-08-01,7.566420,7.800450,7.202380,7.384410,5.943558,75048
1995-09-01,7.410410,7.919430,7.280410,7.789170,6.269342,98675
1995-10-01,7.789170,8.284130,7.242090,7.685010,6.185504,156535
1995-11-01,7.632880,8.049680,7.606840,7.763100,6.248359,72500
1995-12-01,7.789170,8.310200,7.554710,7.986240,6.427958,97226
1996-01-01,7.960140,9.030190,7.777460,8.951920,7.205215,135063
1996-02-01,8.951920,10.543920,8.847510,10.256840,8.255513,173330
1996-03-01,10.256840,10.987610,9.734840,9.933600,7.995349,163033
1996-04-01,10.038190,10.404170,9.358510,10.195030,8.205767,125262
1996-05-01,10.142730,10.325740,9.253960,9.933600,7.995349,114252
1996-06-01,9.881360,11.284840,9.672200,11.258630,9.061838,133641
1996-07-01,11.206260,11.284840,10.132780,10.761180,8.661449,132606
1996-08-01,10.761180,12.017940,10.734960,11.494250,9.251490,129695
1996-09-01,11.311000,11.860860,11.049180,11.563240,9.307014,83045
1996-10-01,11.589440,12.559600,11.274820,11.930310,9.602461,134537
1996-11-01,11.904110,11.904110,11.327260,11.694350,9.412542,169036
1996-12-01,11.668120,11.746800,10.776630,11.606600,9.341912,150906
1997-01-01,11.580310,11.764130,10.818780,11.160150,8.982574,166383
1997-02-01,11.107670,12.026750,11.028860,11.133910,8.961452,148334
1997-03-01,11.081390,11.160150,10.424920,10.467610,8.425162,239861
1997-04-01,10.493890,11.651100,10.493890,11.624830,9.356585,171510
1997-05-01,11.624830,12.492710,11.493340,12.150830,9.779951,113438
1997-06-01,12.150830,13.492140,11.993010,12.932440,10.409049,126287
1997-07-01,13.011430,15.118580,13.011430,14.486450,11.659845,144598
1997-08-01,14.341580,14.960570,13.762110,14.025510,11.288843,80250
1997-09-01,14.025510,15.111630,14.025510,14.992960,12.067525,99878
1997-10-01,15.190740,16.192900,13.858930,14.716060,11.844651,117393
1997-11-01,14.821530,15.322650,14.175410,15.283060,12.301017,103960
1997-12-01,15.375350,15.586370,13.740240,14.629910,11.775314,156000
1998-01-01,14.577100,15.052440,12.873800,14.603490,11.754044,197135
1998-02-01,14.788350,16.012991,14.748720,16.003111,12.880570,94676
1998-03-01,15.844640,17.682961,15.739000,16.692480,13.435432,2168971
1998-04-01,16.313768,17.362511,14.682392,14.915446,12.005136,19274302
1998-05-01,14.915446,16.517691,14.216284,16.197243,13.052621,15164523
1998-06-01,15.964188,16.546824,13.983230,15.090236,12.160534,21758490
1998-07-01,15.061105,16.080715,14.653260,15.148500,12.226933,37138626
1998-08-01,15.177631,15.818529,12.788830,13.080147,10.557483,21314390
1998-09-01,13.051015,13.284069,11.128321,11.128321,8.982093,32837263
1998-10-01,10.807872,12.584907,9.030836,12.526644,10.130305,42534379
1998-11-01,12.555776,14.099757,12.410117,13.691913,11.072666,17082533
1998-12-01,13.604518,14.099757,12.468381,13.517123,10.931309,15854705
1999-01-01,13.517123,16.430296,13.517123,16.372032,13.262696,25824719
1999-02-01,16.255505,18.615175,15.498080,16.779877,13.593089,30941347
1999-03-01,16.605085,18.178200,15.643739,15.672871,12.696321,19941530
1999-04-01,15.760266,20.741793,15.381554,19.518259,15.811404,31421926
1999-05-01,19.605654,20.508738,16.896404,17.741224,14.393262,18111910
1999-06-01,17.712091,18.469517,16.342901,17.420774,14.133279,18739015
1999-07-01,17.304249,17.886883,15.760266,16.342901,13.278642,19583886
1999-08-01,16.109846,17.245983,15.672871,15.964188,12.970939,16272206
1999-09-01,15.935056,16.255505,14.274548,15.235895,12.379196,18006570
1999-10-01,14.798919,15.818529,13.895835,15.702003,12.780007,26055568
1999-11-01,15.731134,16.896404,14.507602,15.177631,12.353218,33685133
1999-12-01,15.294158,15.964188,13.779308,14.711524,11.973846,24294171
2000-01-01,14.711524,16.197243,14.012362,14.478470,11.804732,25542380
2000-02-01,14.449338,15.818529,12.497512,12.847093,10.474623,26465988
2000-03-01,12.788830,15.090236,12.177063,14.682392,11.970998,29050371
2000-04-01,14.711524,15.818529,13.750177,14.915446,12.183031,16545748
2000-05-01,14.915446,17.479038,14.828051,16.896404,13.801085,22381310
2000-06-01,16.838140,17.712091,16.138979,16.809008,13.729701,19693519
2000-07-01,16.867271,19.751312,16.634218,18.527781,15.159597,22537708
2000-08-01,18.644306,19.401731,17.799486,18.418535,15.070207,15892036
2000-09-01,18.527781,19.634787,16.838140,16.983799,13.896290,25661023
2000-10-01,16.983799,18.993889,15.905925,18.877361,15.470289,30033620
2000-11-01,18.789967,19.576523,17.799486,19.314337,15.828403,18721212
2000-12-01,19.430864,20.275684,17.712091,19.693050,16.138763,29801482
2001-01-01,19.285206,22.285774,18.877361,21.515532,17.658552,50139701
2001-02-01,21.515532,21.627398,18.294727,19.893476,16.327280,33463084
2001-03-01,19.669744,20.508738,17.362511,19.194313,15.753451,58224527
2001-04-01,19.194313,21.720617,17.772686,21.385021,17.576769,49639173
2001-05-01,21.385021,23.538439,20.392212,22.074860,18.143763,59131829
2001-06-01,22.079521,22.321898,20.830353,22.065538,18.136093,33883585
2001-07-01,22.065538,23.174873,21.114677,22.256641,18.318991,38114583
2001-08-01,22.419781,22.913855,19.832882,20.438822,16.822771,33339506
2001-09-01,20.275684,20.667215,12.724740,15.567997,12.813701,77991850
2001-10-01,15.381554,16.164614,14.057808,14.603154,12.044734,74504244
2001-11-01,14.612476,17.744719,14.570526,17.534971,14.462913,40533124
2001-12-01,17.479038,19.338808,17.423105,18.947277,15.627773,39023814
2002-01-01,18.933294,19.674404,17.782007,19.007872,15.703535,36278312
2002-02-01,18.886683,19.157026,16.127325,18.397270,15.199081,65361076
2002-03-01,18.504475,21.203239,18.504475,20.951540,17.309313,46986568
2002-04-01,21.114677,21.650702,20.042629,20.480772,16.920389,36985229
2002-05-01,20.620604,20.625265,17.945147,18.849396,15.595343,52153400
2002-06-01,18.900667,19.026516,17.362511,17.735397,14.673657,37323565
2002-07-01,17.782007,18.154894,14.570526,15.614607,12.942039,84195998
2002-08-01,15.614607,16.173937,14.188318,15.255704,12.644573,75087155
2002-09-01,15.255704,15.675201,12.813300,13.512462,11.199697,97969207
2002-10-01,13.694244,15.521386,12.235327,14.416711,11.978497,100313515
2002-11-01,14.421372,17.068863,14.043824,16.663349,13.845171,48840429
2002-12-01,16.775215,16.989626,14.938751,15.320960,12.729818,40910504
2003-01-01,15.428164,16.253176,14.192979,14.542560,12.108452,44578753
2003-02-01,14.612476,14.784936,13.330680,14.085774,11.728124,52182791
2003-03-01,14.202301,16.262497,13.307374,14.826885,12.345187,55034495
2003-04-01,14.826885,16.873098,14.556543,16.737926,13.966350,51416875
2003-05-01,16.733267,18.341337,16.267159,18.224810,15.207029,46414380
2003-06-01,18.178200,18.849396,17.600225,17.907858,14.942557,44583045
2003-07-01,17.712091,19.338808,17.553616,19.157026,16.016191,40578819
2003-08-01,19.129059,19.385420,18.434559,19.031178,15.910966,37284949
2003-09-01,18.984566,21.179934,18.392609,20.056614,16.768282,52664009
2003-10-01,20.173141,21.207899,19.800255,20.135853,16.863554,44055913
2003-11-01,20.126530,22.000282,19.851526,21.361715,17.890190,33982920
2003-12-01,21.375698,21.739262,21.082050,21.534176,18.034626,30306301
2004-01-01,21.478243,21.813841,20.625265,20.690519,17.356560,37207496
2004-02-01,20.639248,21.524853,20.438822,20.802385,17.450401,39936478
2004-03-01,20.965525,21.627398,18.942616,19.832882,16.637115,49658056
2004-04-01,19.809578,22.517662,19.809578,21.981638,18.472544,49039740
2004-05-01,22.046892,23.179535,21.440952,22.993092,19.322529,40919084
2004-06-01,22.993092,24.004545,22.760038,23.249451,19.537973,74534277
2004-07-01,23.305384,23.529116,22.429102,22.746056,19.147636,59737053
2004-08-01,22.466391,22.694782,20.951540,22.116810,18.617933,48443313
2004-09-01,22.158758,24.363449,22.023588,24.218954,20.387526,36838484
2004-10-01,24.237600,25.552023,24.237600,25.398209,21.418146,51565766
2004-11-01,25.216427,27.118145,25.127865,26.498222,22.345781,42614614
2004-12-01,26.568138,29.826231,26.568138,29.355461,24.755281,52524984
2005-01-01,29.243595,30.077929,28.297398,29.448683,24.868128,45761526
2005-02-01,29.621143,31.229216,28.777489,29.877502,25.230240,52652212
2005-03-01,30.110556,31.695322,29.896147,31.163960,26.316595,54428197
2005-04-01,31.280487,32.263973,28.889355,29.248257,24.731237,66547285
2005-05-01,29.271563,31.676678,28.152905,31.480913,26.619080,60780803
2005-06-01,31.336420,32.632198,31.238537,31.797867,26.887081,44831484
2005-07-01,31.797867,32.991100,31.229216,31.914392,27.026541,45304125
2005-08-01,31.019466,32.450417,28.977915,29.462667,24.950306,58163170
2005-09-01,29.569872,29.989368,27.705441,29.364784,24.867409,77612322
2005-10-01,29.532583,30.348270,27.038906,27.789339,23.573626,62825611
2005-11-01,27.803324,30.809717,27.407131,30.115217,25.546663,47686619
