Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.000000,1.554688,1.343750,1.539063,0.876246,44086400
1985-02-01,0.000000,1.707031,1.546875,1.660156,0.945189,28476800
1985-03-01,0.000000,1.699219,1.507813,1.695313,0.965205,30371200
1985-04-01,0.000000,1.691406,1.562500,1.562500,0.889590,31004800
1985-05-01,0.000000,1.812500,1.531250,1.796875,1.023028,37321600
1985-06-01,0.000000,1.890625,1.656250,1.726563,0.982997,24640000
1985-07-01,1.703125,1.734375,1.437500,1.539063,0.876246,49395200
1985-08-01,1.578125,1.664063,1.523438,1.601563,0.911830,42334400
1985-09-01,1.601563,1.617188,1.414063,1.445313,0.826418,43819200
1985-10-01,1.445313,1.687500,1.406250,1.554688,0.888958,49288000
1985-11-01,1.554688,1.765625,1.515625,1.718750,0.982768,38217600
1985-12-01,1.718750,1.828125,1.640625,1.757813,1.010055,42075200
1986-01-01,1.757813,1.757813,1.515625,1.640625,0.942718,71096000
1986-02-01,1.640625,1.945313,1.625000,1.882813,1.081880,52032000
1986-03-01,1.882813,2.171875,1.875000,2.093750,1.208556,39552000
1986-04-01,2.070313,2.273438,1.875000,2.101563,1.213066,32515200
1986-05-01,2.101563,2.406250,2.039063,2.351563,1.357371,32662400
1986-06-01,2.351563,2.468750,2.164063,2.460938,1.425354,35625600
1986-07-01,2.468750,2.468750,2.179688,2.234375,1.294130,36926400
1986-08-01,2.242188,2.375000,2.078125,2.218750,1.285080,33035200
1986-09-01,2.218750,2.218750,1.859375,1.890625,1.098696,65064000
1986-10-01,1.898438,2.062500,1.890625,2.054688,1.194037,38115200
1986-11-01,2.054688,2.171875,1.945313,2.093750,1.216737,29995200
1986-12-01,2.093750,2.164063,1.984375,2.023438,1.180635,43320000
1987-01-01,2.031250,2.328125,2.031250,2.234375,1.303713,45636800
1987-02-01,2.218750,2.414063,2.218750,2.328125,1.358414,36723200
1987-03-01,2.328125,2.382813,2.250000,2.289063,1.340497,43220800
1987-04-01,2.265625,2.351563,2.101563,2.273438,1.331346,55009600
1987-05-01,2.273438,2.382813,2.140625,2.296875,1.345072,31228800
1987-06-01,2.296875,2.656250,2.257813,2.578125,1.515266,45532800
1987-07-01,2.585938,2.664063,2.484375,2.632813,1.547409,35158400
1987-08-01,2.632813,2.804688,2.578125,2.601563,1.529042,31500800
1987-09-01,2.625000,2.664063,2.351563,2.492188,1.469240,30296000
1987-10-01,2.492188,2.515625,1.546875,1.906250,1.123808,79660800
1987-11-01,1.937500,2.062500,1.632813,1.656250,0.976423,45724800
1987-12-01,1.648438,2.117188,1.578125,1.921875,1.138573,34443200
1988-01-01,1.937500,2.039063,1.718750,1.789063,1.059891,33289600
1988-02-01,1.812500,2.015625,1.812500,1.992188,1.180228,36032000
1988-03-01,2.000000,2.117188,1.890625,2.007813,1.195154,30425600
1988-04-01,2.007813,2.335938,2.000000,2.132813,1.269560,47464000
1988-05-01,2.125000,2.125000,1.828125,2.015625,1.199804,29974400
1988-06-01,2.015625,2.257813,1.992188,2.218750,1.327268,34644800
1988-07-01,2.203125,2.210938,1.960938,2.007813,1.201085,26467200
1988-08-01,2.000000,2.039063,1.695313,1.804688,1.079574,52123200
1988-09-01,1.812500,2.156250,1.757813,2.062500,1.240356,41828800
