Date,Open,High,Low,Close,Adj Close,Volume
2000-07-01,6.500000,12.708333,6.291667,12.583333,12.583333,12091500
2000-08-01,11.958333,12.125000,8.333333,9.666667,9.666667,2148750
2000-09-01,9.687500,9.958333,7.000000,7.833333,7.833333,2043750
2000-10-01,7.833333,10.041667,5.583333,9.083333,9.083333,2980350
2000-11-01,9.260417,9.583333,6.833333,7.833333,7.833333,1414500
2000-12-01,7.833333,7.916667,3.583333,5.666667,5.666667,9566250
2001-01-01,5.416667,5.833333,4.083333,5.583333,5.583333,7527300
2001-02-01,5.489583,6.083333,4.583333,4.833333,4.833333,6248400
2001-03-01,4.770833,5.625000,3.250000,3.250000,3.250000,2474400
2001-04-01,3.020833,4.693333,2.000000,4.400000,4.400000,2662650
2001-05-01,4.486667,4.500000,3.193333,4.300000,4.300000,7806000
2001-06-01,4.300000,9.853333,4.100000,9.006667,9.006667,26508300
2001-07-01,8.866667,9.433333,5.853333,6.126667,6.126667,11391150
2001-08-01,6.526667,6.593333,5.833333,6.073333,6.073333,5396550
2001-09-01,6.066667,6.126667,3.326667,4.160000,4.160000,3113250
2001-10-01,4.113333,7.166667,4.006667,6.133333,6.133333,6810900
2001-11-01,6.080000,6.800000,5.266667,6.373333,6.373333,4620450
2001-12-01,6.273333,6.960000,5.853333,6.686667,6.686667,4054350
2002-01-01,6.533333,6.600000,5.413333,6.166667,6.166667,3274050
2002-02-01,6.433333,6.993333,5.506667,6.133333,6.133333,5666400
2002-03-01,6.233333,6.766667,5.966667,6.266667,6.266667,3177150
2002-04-01,6.326667,7.500000,6.000000,6.766667,6.766667,5647350
2002-05-01,6.800000,6.806667,4.833333,6.286667,6.286667,3632850
2002-06-01,6.100000,6.200000,5.066667,5.646667,5.646667,2481600
2002-07-01,5.533333,5.600000,3.733333,4.666667,4.666667,3490350
2002-08-01,4.766667,5.640000,4.606667,4.920000,4.920000,2731200
2002-09-01,4.800000,5.433333,4.666667,5.326667,5.326667,1402500
2002-10-01,5.200000,5.540000,3.866667,4.466667,4.466667,2039250
2002-11-01,4.340000,5.213333,4.026667,4.866667,4.866667,2892450
2002-12-01,4.993333,5.140000,3.906667,4.106667,4.106667,4827450
2003-01-01,4.100000,4.540000,3.600000,4.273333,4.273333,3029400
2003-02-01,4.333333,4.333333,2.446667,2.506667,2.506667,3188400
2003-03-01,2.500000,4.933333,2.500000,4.306667,4.306667,7298700
2003-04-01,4.366667,4.773333,3.566667,4.113333,4.113333,4413600
2003-05-01,4.100000,6.106667,3.980000,5.840000,5.840000,5416500
2003-06-01,5.866667,6.120000,4.866667,4.993333,4.993333,4724400
2003-07-01,4.833333,5.333333,3.340000,5.000000,5.000000,10703700
2003-08-01,4.986667,5.280000,4.766667,5.050000,5.050000,5600100
2003-09-01,5.046667,6.203333,4.950000,5.556667,5.556667,7112400
2003-10-01,5.543333,6.000000,4.670000,4.833333,4.833333,16901100
2003-11-01,4.830000,5.300000,4.516667,5.090000,5.090000,9017700
2003-12-01,5.116667,5.820000,4.933333,5.696667,5.696667,10134600
2004-01-01,5.700000,6.333333,5.466667,5.926667,5.926667,7239300
2004-02-01,5.840000,6.493333,5.596667,5.970000,5.970000,8491500
2004-03-01,6.000000,6.400000,5.416667,5.656667,5.656667,11557200
2004-04-01,5.683333,5.830000,5.026667,5.403333,5.403333,10884000
2004-05-01,5.433333,5.700000,5.240000,5.513333,5.513333,7787700
2004-06-01,5.430000,6.366667,5.400000,6.333333,6.333333,14328600
2004-07-01,6.223333,7.956667,5.870000,7.626667,7.626667,40952700
2004-08-01,7.336667,8.466667,6.893333,8.083333,8.083333,25398000
2004-09-01,8.116667,9.416667,8.093333,8.250000,8.250000,32842200
2004-10-01,8.166667,9.880000,7.040000,9.726667,9.726667,46609800
2004-11-01,9.760000,12.423333,9.533333,11.976667,11.976667,27849600
2004-12-01,12.213333,13.533333,10.800000,13.340000,13.340000,27773700
2005-01-01,13.340000,14.070000,11.896667,13.300000,13.300000,32463900
2005-02-01,13.400000,16.476667,13.080000,15.716667,15.716667,44359200
2005-03-01,15.833333,16.030001,14.123333,15.156667,15.156667,30686400
2005-04-01,15.316667,17.700001,13.383333,14.313333,14.313333,60512700
2005-05-01,14.320000,16.740000,13.790000,16.500000,16.500000,27624900
2005-06-01,16.570000,16.983334,15.280000,15.546667,15.546667,20608200
2005-07-01,15.580000,24.213333,15.466667,23.133333,23.133333,74106900
2005-08-01,22.866667,26.473333,22.163334,24.799999,24.799999,72114000
2005-09-01,24.333332,25.593332,22.116667,24.430000,24.430000,48700500
2005-10-01,24.500000,30.879999,21.256666,29.576668,29.576668,64903200
2005-11-01,29.343332,39.493332,28.593332,37.243332,37.243332,59415000
2005-12-01,37.599998,41.596668,37.073334,39.090000,39.090000,47188200
2006-01-01,39.630001,46.500000,37.630001,45.756668,45.756668,58489200
2006-02-01,45.853333,45.980000,29.626667,30.066668,30.066668,130318200
2006-03-01,29.873333,40.716667,28.543333,39.333332,39.333332,96367800
2006-04-01,39.946667,42.703335,33.706669,42.333332,42.333332,77904300
2006-05-01,42.720001,44.000000,34.486668,37.096668,37.096668,68122200
2006-06-01,37.323334,39.566666,32.360001,38.333332,38.333332,81381600
2006-07-01,38.896667,41.293331,31.500000,31.733334,31.733334,75701100
2006-08-01,31.570000,33.799999,30.133333,31.466667,31.466667,58285500
