Date,Open,High,Low,Close,Adj Close,Volume
2000-07-01,42.676762,43.469826,39.256672,39.306240,25.189478,28334280
2000-08-01,40.148869,48.129078,39.851471,47.298840,30.311552,33294537
2000-09-01,48.327343,53.829224,47.336014,53.036160,33.988331,38508362
2000-10-01,52.342232,52.887463,46.889915,51.796997,33.240883,48062571
2000-11-01,51.796997,54.969254,50.409138,52.342232,33.590778,41716300
2000-12-01,52.342232,52.738762,46.394249,50.210869,32.222969,43005983
2001-01-01,50.161304,50.409138,43.023727,47.472816,30.513306,53091549
2001-02-01,46.885948,48.154854,44.609856,46.790779,30.074915,36179042
2001-03-01,46.671822,47.425232,38.439816,43.126823,27.719902,57628761
2001-04-01,43.103031,44.118156,39.335979,43.023727,27.702208,47696019
2001-05-01,42.349621,45.323612,40.850731,42.619263,27.441765,37313002
2001-06-01,42.904766,45.244305,39.312187,39.415283,25.378796,35973260
2001-07-01,39.891125,42.801670,39.891125,40.406616,26.064285,34939800
2001-08-01,40.446270,42.722363,37.147121,41.048996,26.478651,57018721
2001-09-01,41.239334,41.588280,32.515629,37.305737,24.064062,49939723
2001-10-01,37.194706,41.239334,37.036095,40.969692,26.480984,46625739
2001-11-01,40.961761,45.180862,40.446270,43.983334,28.428873,40336083
2001-12-01,43.935753,47.877277,43.515427,46.711475,30.192217,38537239
2002-01-01,47.155590,47.211105,40.446270,42.825462,27.734730,51959862
2002-02-01,42.817532,43.499565,40.961761,41.802406,27.072170,36975575
2002-03-01,41.802406,46.671822,41.588280,46.211845,29.927814,49958512
2002-04-01,45.997719,45.997719,39.494591,40.319378,26.163691,50778874
2002-05-01,40.089390,43.729553,39.407356,41.175888,26.719484,38791820
2002-06-01,41.167957,41.984814,33.586266,34.537941,22.412050,57915369
2002-07-01,34.553802,34.696552,24.703945,29.573360,19.234135,129119829
2002-08-01,29.660597,31.730494,27.487600,29.954031,19.481714,66377359
2002-09-01,29.097523,31.246725,26.964178,27.574839,17.934319,59377548
2002-10-01,27.574839,34.982056,26.773844,33.729015,22.002813,77084312
2002-11-01,33.269039,36.449226,32.626656,34.474495,22.489122,64521142
2002-12-01,34.537941,36.076485,30.374355,31.127766,20.305912,54794815
2003-01-01,31.175348,32.364944,26.726259,27.495531,17.988285,86229978
2003-02-01,27.511393,27.638285,24.894281,25.774584,16.862394,51934391
2003-03-01,25.861820,26.171116,21.603065,24.418444,15.975181,119015603
2003-04-01,24.481888,27.122791,24.426374,26.670746,17.517975,61751754
2003-05-01,26.472479,27.852411,26.044226,27.677937,18.179523,63803670
2003-06-01,27.757242,28.613752,26.591438,26.853149,17.637777,69056334
2003-07-01,26.773844,30.017475,26.527994,29.406816,19.381872,64367055
2003-08-01,29.406816,31.722565,29.010284,31.651188,20.861118,47260872
2003-09-01,31.643257,32.277710,28.264805,28.431349,18.738943,64459606
2003-10-01,28.478931,31.492575,28.439278,29.930239,19.787354,60678069
2003-11-01,30.057129,31.627396,28.946838,30.318840,20.044256,56546376
2003-12-01,30.691580,31.619465,30.160227,31.413269,20.767803,51548042
2004-01-01,31.484644,34.379330,31.413269,33.903488,22.495714,62549043
2004-02-01,33.943142,35.434105,32.650448,33.665569,22.337852,42433767
2004-03-01,33.673500,35.331005,31.984276,33.308693,22.101061,58821727
2004-04-01,33.189732,36.473019,33.173870,34.744137,23.128611,60314418
2004-05-01,34.926544,37.519863,34.736206,35.235840,23.455936,65512358
2004-06-01,35.235840,35.775120,33.015259,33.213524,22.109711,56517629
2004-07-01,33.387997,33.522820,30.810539,33.292831,22.231884,65206584
2004-08-01,32.951813,33.205593,30.612274,31.540159,21.061504,39138323
2004-09-01,31.540159,34.196922,31.413269,32.769409,21.882366,39384583
2004-10-01,32.753548,34.720345,31.556021,34.411053,23.057144,44937478
2004-11-01,34.300022,36.203377,34.109688,36.108208,24.194323,41087476
2004-12-01,36.116138,36.726799,34.696552,35.172394,23.567286,39180819
2005-01-01,35.132740,35.449966,32.912159,34.482426,23.184261,55247613
2005-02-01,34.418983,35.013779,32.618725,34.070034,22.906988,44638638
2005-03-01,34.062103,36.084415,33.721085,35.648232,23.968090,63543287
2005-04-01,35.648232,36.132000,33.903488,34.450703,23.246216,47098588
2005-05-01,34.450703,35.513409,34.188992,34.736206,23.438862,37414126
2005-06-01,34.815514,35.172394,32.015999,33.284901,22.459568,56747872
2005-07-01,33.387997,35.743401,32.682171,35.219975,23.849873,47788192
