Date,Open,High,Low,Close,Adj Close,Volume
1992-02-01,0.656250,0.687500,0.476563,0.554688,0.461676,83308800
1992-03-01,0.562500,0.609375,0.453125,0.515625,0.429163,48476800
1992-04-01,0.500000,0.515625,0.324219,0.406250,0.338129,73248000
1992-05-01,0.414063,0.476563,0.328125,0.382813,0.318622,25571200
1992-06-01,0.359375,0.390625,0.296875,0.382813,0.318622,23641600
1992-07-01,0.382813,0.437500,0.359375,0.375000,0.312119,16764800
1992-08-01,0.406250,0.406250,0.304688,0.312500,0.260099,48614400
1992-09-01,0.320313,0.351563,0.312500,0.351563,0.292612,27657600
1992-10-01,0.335938,0.453125,0.328125,0.429688,0.357636,39273600
1992-11-01,0.453125,0.492188,0.398438,0.492188,0.409656,26720000
1992-12-01,0.492188,0.617188,0.406250,0.601563,0.500691,150416000
1993-01-01,0.609375,0.609375,0.523438,0.539063,0.448671,80035200
1993-02-01,0.531250,0.546875,0.335938,0.437500,0.364138,112748800
1993-03-01,0.437500,0.460938,0.351563,0.382813,0.318622,58096000
1993-04-01,0.382813,0.476563,0.367188,0.460938,0.383646,44092800
1993-05-01,0.476563,0.554688,0.460938,0.507813,0.422661,31657600
1993-06-01,0.503906,0.578125,0.500000,0.511719,0.425912,74432000
1993-07-01,0.523438,0.531250,0.414063,0.429688,0.357636,33651200
1993-08-01,0.421875,0.523438,0.421875,0.460938,0.383646,29440000
1993-09-01,0.457031,0.546875,0.445313,0.453125,0.377143,57356800
1993-10-01,0.453125,0.593750,0.445313,0.445313,0.370641,177676800
1993-11-01,0.460938,0.476563,0.363281,0.429688,0.357636,96192000
1993-12-01,0.437500,0.437500,0.320313,0.375000,0.312119,145571200
1994-01-01,0.375000,0.445313,0.367188,0.398438,0.331627,69552000
1994-02-01,0.398438,0.398438,0.351563,0.375000,0.312119,33612800
1994-03-01,0.367188,0.375000,0.296875,0.335938,0.279607,44438400
1994-04-01,0.328125,0.335938,0.265625,0.281250,0.234089,36243200
1994-05-01,0.289063,0.289063,0.218750,0.242188,0.201577,31334400
1994-06-01,0.242188,0.281250,0.207031,0.265625,0.221084,158022400
1994-07-01,0.257813,0.304688,0.242188,0.292969,0.243843,40243200
1994-08-01,0.304688,0.351563,0.265625,0.320313,0.266602,40547200
1994-09-01,0.320313,0.382813,0.289063,0.367188,0.305617,62582400
1994-10-01,0.375000,0.375000,0.265625,0.265625,0.221084,52105600
1994-11-01,0.265625,0.351563,0.234375,0.320313,0.266602,46956800
1994-12-01,0.312500,0.328125,0.261719,0.296875,0.247094,55526400
1995-01-01,0.296875,0.476563,0.289063,0.406250,0.338129,244390400
1995-02-01,0.398438,0.468750,0.375000,0.445313,0.370641,125532800
1995-03-01,0.445313,0.476563,0.367188,0.406250,0.338129,66496000
1995-04-01,0.406250,0.484375,0.390625,0.468750,0.390148,66579200
1995-05-01,0.460938,0.539063,0.453125,0.507813,0.422661,128659200
1995-06-01,0.507813,0.617188,0.484375,0.550781,0.458424,95884800
1995-07-01,0.550781,0.664063,0.523438,0.593750,0.494188,108115200
1995-08-01,0.601563,0.796875,0.578125,0.679688,0.565715,288422400
1995-09-01,0.656250,0.796875,0.617188,0.687500,0.572217,216220800
1995-10-01,0.687500,0.710938,0.562500,0.609375,0.507193,182985600
1995-11-01,0.609375,0.875000,0.585938,0.820313,0.682760,292694400
1995-12-01,0.804688,1.070313,0.679688,1.000000,0.832316,187779200
1996-01-01,0.992188,1.328125,0.976563,1.117188,0.929854,429827200
1996-02-01,1.132813,1.218750,1.046875,1.109375,0.923351,259657600
1996-03-01,1.117188,1.203125,0.812500,0.898438,0.747785,492224000
1996-04-01,0.886719,1.093750,0.867188,0.953125,0.793302,215225600
1996-05-01,0.968750,1.246094,0.906250,1.085938,0.903844,280582400
1996-06-01,1.085938,1.101563,0.656250,0.789063,0.656750,340323200
1996-07-01,0.785156,0.859375,0.507813,0.593750,0.494188,253081600
1996-08-01,0.597656,0.812500,0.531250,0.757813,0.630740,293520000
1996-09-01,0.742188,0.972656,0.718750,0.882813,0.734780,253036800
1996-10-01,0.886719,0.886719,0.648438,0.730469,0.607981,124185600
1996-11-01,0.730469,0.812500,0.671875,0.802734,0.668129,134032000
1996-12-01,0.796875,0.906250,0.765625,0.781250,0.650247,101152000
1997-01-01,0.773438,1.074219,0.757813,1.019531,0.848572,332294400
1997-02-01,1.039063,1.089844,0.925781,0.953125,0.793302,162576000
1997-03-01,0.941406,0.980469,0.714844,0.714844,0.594976,152374400
1997-04-01,0.722656,0.867188,0.660156,0.691406,0.575469,122809600
1997-05-01,0.687500,0.875000,0.683594,0.847656,0.705518,135968000
1997-06-01,0.847656,1.007813,0.832031,0.863281,0.718523,157776000
1997-07-01,0.851563,0.908203,0.750000,0.882813,0.734780,180582400
1997-08-01,0.875000,1.029297,0.859375,1.011719,0.842070,148009600
1997-09-01,1.015625,1.476563,1.011719,1.386719,1.154189,460995200
1997-10-01,1.382813,1.421875,1.015625,1.066406,0.887587,278972800
1997-11-01,1.074219,1.218750,1.023438,1.078125,0.897341,175484800
1997-12-01,1.093750,1.203125,1.015625,1.195313,0.994879,145123200
1998-01-01,1.195313,1.320313,1.140625,1.265625,1.053401,179616000
1998-02-01,1.289063,1.296875,1.093750,1.119141,0.931480,247014400
1998-03-01,1.121094,1.261719,1.054688,1.125000,0.936356,219270400
1998-04-01,1.140625,1.382813,1.070313,1.187500,0.988376,309484800
1998-05-01,1.187500,1.207031,1.011719,1.011719,0.842070,145737600
1998-06-01,1.019531,1.140625,0.976563,1.001953,0.833942,235443200
1998-07-01,1.070313,1.070313,0.664063,0.734375,0.611232,577593600
1998-08-01,0.742188,0.773438,0.566406,0.570313,0.474681,212956800
1998-09-01,0.585938,0.882813,0.562500,0.675781,0.562464,337033600
1998-10-01,0.667969,0.945313,0.574219,0.886719,0.738031,245750400
1998-11-01,0.894531,1.027344,0.886719,0.972656,0.809558,150524800
1998-12-01,0.968750,1.308594,0.960938,1.283203,1.068031,153948800
1999-01-01,1.281250,1.359375,1.101563,1.343750,1.118425,185996800
1999-02-01,1.296875,1.386719,1.144531,1.289063,1.072908,170368000
1999-03-01,1.302734,1.796875,1.199219,1.421875,1.183450,645472000
1999-04-01,1.417969,1.457031,1.121094,1.439453,1.198080,243760000
1999-05-01,1.435547,1.511719,1.279297,1.363281,1.134681,168185600
1999-06-01,1.355469,1.691406,1.281250,1.632813,1.359017,183424000
1999-07-01,1.632813,2.425781,1.582031,2.421875,2.015767,476678400
1999-08-01,2.390625,2.617188,2.058594,2.435547,2.027146,587916800
1999-09-01,2.437500,2.984375,2.000000,2.005859,1.669509,642416000
1999-10-01,2.015625,2.367188,1.859375,1.974609,1.643500,365225600
1999-11-01,1.974609,1.974609,1.250000,1.500000,1.248474,885680000
